"sku","brand","product_name","category","launch_year","msrp","component","component_code","supplier","component_cost","claim_id","failed_component","claim_date","days_in_service","repair_cost","resolution","failure_symptom","master_id"
"WCH-NIM-0001","Nimbus","Nimbus Watch S1","Smartwatch",2024,457.23,"Display","DSP","Foxlink Corp",44.59,"WC-00021","Sensor Module","2026-01-15",693,56.78,"Repaired","Cracked/damaged",132
"WCH-NIM-0001","Nimbus","Nimbus Watch S1","Smartwatch",2024,457.23,"Logic Board","LB","Quanta Computer",68.79,"WC-00021","Sensor Module","2026-01-15",693,56.78,"Repaired","Cracked/damaged",133
"EAR-ORB-0013","Orbital","Orbital Buds Sport","Wireless Earbuds",2022,60.80,"Bluetooth Chip","BTC","Pegatron",3.60,"WC-00022","Battery","2025-01-20",210,40.82,"Replaced","Cracked/damaged",134
"EAR-ORB-0013","Orbital","Orbital Buds Sport","Wireless Earbuds",2022,60.80,"Charging Case","CSE","Foxlink Corp",13.40,"WC-00022","Battery","2025-01-20",210,40.82,"Replaced","Cracked/damaged",135
"EAR-ORB-0013","Orbital","Orbital Buds Sport","Wireless Earbuds",2022,60.80,"Speaker Driver","SPD","Wistron",4.37,"WC-00022","Battery","2025-01-20",210,40.82,"Replaced","Cracked/damaged",136
"EAR-ORB-0013","Orbital","Orbital Buds Sport","Wireless Earbuds",2022,60.80,"Battery","BAT","Wistron",2.51,"WC-00022","Battery","2025-01-20",210,40.82,"Replaced","Cracked/damaged",137
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"Speaker Unit","SPK","Quanta Computer",2.99,"WC-00023","Battery","2024-11-21",672,78.49,"Refunded","Overheating",138
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"Charging Port","CHG","Luxshare ICT",9.12,"WC-00023","Battery","2024-11-21",672,78.49,"Refunded","Overheating",139
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"Camera Module","CAM","Delta Electronics",46.50,"WC-00023","Battery","2024-11-21",672,78.49,"Refunded","Overheating",140
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"Battery","BAT","Luxshare ICT",28.06,"WC-00023","Battery","2024-11-21",672,78.49,"Refunded","Overheating",141
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"OLED Display","OLD","Luxshare ICT",133.06,"WC-00023","Battery","2024-11-21",672,78.49,"Refunded","Overheating",142
"PHN-NIM-0026","Nimbus","Nimbus X1 Pro","Smartphone",2024,442.51,"Logic Board","LB","Quanta Computer",204.84,"WC-00023","Battery","2024-11-21",672,78.49,"Refunded","Overheating",143
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Strap/Band","STR","Delta Electronics",5.69,"WC-00024","Sensor Module","2025-08-10",893,57.60,"Replaced","Battery drains fast",144
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Sensor Module","SEN","Delta Electronics",10.21,"WC-00024","Sensor Module","2025-08-10",893,57.60,"Replaced","Battery drains fast",145
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Battery","BAT","Pegatron",9.51,"WC-00024","Sensor Module","2025-08-10",893,57.60,"Replaced","Battery drains fast",146
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Display","DSP","Pegatron",48.85,"WC-00024","Sensor Module","2025-08-10",893,57.60,"Replaced","Battery drains fast",147
"WCH-NIM-0011","Nimbus","Nimbus Pulse Band 2","Smartwatch",2024,578.63,"Logic Board","LB","Delta Electronics",59.84,"WC-00024","Sensor Module","2025-08-10",893,57.60,"Replaced","Battery drains fast",148
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"Webcam Module","CAM","Delta Electronics",10.09,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",149
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"Cooling Fan","FAN","Quanta Computer",10.58,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",150
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"Keyboard Assembly","KB","Foxlink Corp",21.22,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",151
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"RAM Module","RAM","Quanta Computer",33.47,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",152
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"SSD Storage","SSD","Delta Electronics",99.07,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",153
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"Battery","BAT","Quanta Computer",48.22,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",154
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"Display Panel","DSP","Pegatron",87.67,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",155
"LAP-ORB-0036","Orbital","Orbital Pro 14","Laptop",2022,1965.20,"Motherboard","MB","Luxshare ICT",88.91,"WC-00025","Cooling Fan","2026-04-28",790,35.17,"Replaced","Malfunctioning",156
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Speaker Unit","SPK","Pegatron",9.95,"WC-00026","Battery","2024-10-28",615,71.42,"Replaced","Random shutdowns",157
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Charging Port","CHG","Foxlink Corp",7.19,"WC-00026","Battery","2024-10-28",615,71.42,"Replaced","Random shutdowns",158
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Camera Module","CAM","Quanta Computer",38.24,"WC-00026","Battery","2024-10-28",615,71.42,"Replaced","Random shutdowns",159
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Battery","BAT","Luxshare ICT",22.24,"WC-00026","Battery","2024-10-28",615,71.42,"Replaced","Random shutdowns",160
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"OLED Display","OLD","Luxshare ICT",116.14,"WC-00026","Battery","2024-10-28",615,71.42,"Replaced","Random shutdowns",161
"PHN-ZEN-0002","Zenith","Zenith X1 Pro","Smartphone",2021,1024.37,"Logic Board","LB","Foxlink Corp",245.05,"WC-00026","Battery","2024-10-28",615,71.42,"Replaced","Random shutdowns",162
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Webcam Module","CAM","Delta Electronics",3.83,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",163
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Cooling Fan","FAN","Delta Electronics",14.44,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",164
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Keyboard Assembly","KB","Pegatron",30.60,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",165
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"RAM Module","RAM","Delta Electronics",87.58,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",166
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"SSD Storage","SSD","Pegatron",72.32,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",167
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Battery","BAT","Foxlink Corp",33.51,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",168
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Display Panel","DSP","Quanta Computer",118.14,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",169
"LAP-ORB-0005","Orbital","Orbital Force 15 Gaming","Laptop",2021,1581.98,"Motherboard","MB","Luxshare ICT",121.25,"WC-00027","Cooling Fan","2025-08-26",810,39.88,"Replaced","Malfunctioning",170
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Speaker Unit","SPK","Delta Electronics",8.52,"WC-00028","OLED Display","2025-03-28",918,132.48,"Pending","Cracked/damaged",171
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Charging Port","CHG","Delta Electronics",8.06,"WC-00028","OLED Display","2025-03-28",918,132.48,"Pending","Cracked/damaged",172
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Camera Module","CAM","Luxshare ICT",23.69,"WC-00028","OLED Display","2025-03-28",918,132.48,"Pending","Cracked/damaged",173
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Battery","BAT","Luxshare ICT",30.24,"WC-00028","OLED Display","2025-03-28",918,132.48,"Pending","Cracked/damaged",174
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"OLED Display","OLD","Foxlink Corp",54.22,"WC-00028","OLED Display","2025-03-28",918,132.48,"Pending","Cracked/damaged",175
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Logic Board","LB","Delta Electronics",153.18,"WC-00028","OLED Display","2025-03-28",918,132.48,"Pending","Cracked/damaged",176
"TAB-NIM-0023","Nimbus","Nimbus Slate 8","Tablet",2024,250.80,"Charging Port","CHG","Pegatron",10.49,"WC-00029","Logic Board","2024-04-09",51,284.99,"Repaired","Random shutdowns",177
"TAB-NIM-0023","Nimbus","Nimbus Slate 8","Tablet",2024,250.80,"Speaker Unit","SPK","Pegatron",8.65,"WC-00029","Logic Board","2024-04-09",51,284.99,"Repaired","Random shutdowns",178
"TAB-NIM-0023","Nimbus","Nimbus Slate 8","Tablet",2024,250.80,"Battery","BAT","Foxlink Corp",32.32,"WC-00029","Logic Board","2024-04-09",51,284.99,"Repaired","Random shutdowns",179
"TAB-NIM-0023","Nimbus","Nimbus Slate 8","Tablet",2024,250.80,"Touch Display","TDS","Pegatron",63.22,"WC-00029","Logic Board","2024-04-09",51,284.99,"Repaired","Random shutdowns",180
"TAB-NIM-0023","Nimbus","Nimbus Slate 8","Tablet",2024,250.80,"Logic Board","LB","Pegatron",141.42,"WC-00029","Logic Board","2024-04-09",51,284.99,"Repaired","Random shutdowns",181
"WCH-ZEN-0012","Zenith","Zenith Watch S1","Smartwatch",2021,356.40,"Strap/Band","STR","Delta Electronics",6.53,"WC-00030","Logic Board","2025-11-01",279,112.44,"Pending","Not charging",182
"WCH-ZEN-0012","Zenith","Zenith Watch S1","Smartwatch",2021,356.40,"Sensor Module","SEN","Pegatron",11.53,"WC-00030","Logic Board","2025-11-01",279,112.44,"Pending","Not charging",183
"WCH-ZEN-0012","Zenith","Zenith Watch S1","Smartwatch",2021,356.40,"Battery","BAT","Luxshare ICT",17.67,"WC-00030","Logic Board","2025-11-01",279,112.44,"Pending","Not charging",184
"WCH-ZEN-0012","Zenith","Zenith Watch S1","Smartwatch",2021,356.40,"Display","DSP","Delta Electronics",20.41,"WC-00030","Logic Board","2025-11-01",279,112.44,"Pending","Not charging",185
"WCH-ZEN-0012","Zenith","Zenith Watch S1","Smartwatch",2021,356.40,"Logic Board","LB","Pegatron",61.33,"WC-00030","Logic Board","2025-11-01",279,112.44,"Pending","Not charging",186
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Webcam Module","CAM","Delta Electronics",6.53,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",187
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Cooling Fan","FAN","Delta Electronics",6.19,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",188
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Keyboard Assembly","KB","Pegatron",23.82,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",189
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"RAM Module","RAM","Wistron",32.71,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",190
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"SSD Storage","SSD","Pegatron",98.42,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",191
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Battery","BAT","Luxshare ICT",35.17,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",192
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Display Panel","DSP","Luxshare ICT",51.13,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",193
"LAP-VOR-0010","Vortexa","Vortexa Force 15 Gaming","Laptop",2023,1708.04,"Motherboard","MB","Delta Electronics",208.50,"WC-00031","Cooling Fan","2025-04-12",673,36.33,"Pending","Random shutdowns",194
"WCH-VOR-0008","Vortexa","Vortexa Watch S1 Sport","Smartwatch",2022,551.74,"Strap/Band","STR","Luxshare ICT",10.24,"WC-00032","Display","2024-02-17",782,146.08,"Refunded","Won't power on",195
"WCH-VOR-0008","Vortexa","Vortexa Watch S1 Sport","Smartwatch",2022,551.74,"Sensor Module","SEN","Luxshare ICT",7.77,"WC-00032","Display","2024-02-17",782,146.08,"Refunded","Won't power on",196
"WCH-VOR-0008","Vortexa","Vortexa Watch S1 Sport","Smartwatch",2022,551.74,"Battery","BAT","Foxlink Corp",5.37,"WC-00032","Display","2024-02-17",782,146.08,"Refunded","Won't power on",197
"WCH-VOR-0008","Vortexa","Vortexa Watch S1 Sport","Smartwatch",2022,551.74,"Display","DSP","Luxshare ICT",49.21,"WC-00032","Display","2024-02-17",782,146.08,"Refunded","Won't power on",198
"WCH-VOR-0008","Vortexa","Vortexa Watch S1 Sport","Smartwatch",2022,551.74,"Logic Board","LB","Wistron",66.45,"WC-00032","Display","2024-02-17",782,146.08,"Refunded","Won't power on",199
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Speaker Unit","SPK","Delta Electronics",8.52,"WC-00033","Camera Module","2025-09-08",900,76.21,"Repaired","Cracked/damaged",200
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Charging Port","CHG","Delta Electronics",8.06,"WC-00033","Camera Module","2025-09-08",900,76.21,"Repaired","Cracked/damaged",201
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Camera Module","CAM","Luxshare ICT",23.69,"WC-00033","Camera Module","2025-09-08",900,76.21,"Repaired","Cracked/damaged",202
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Battery","BAT","Luxshare ICT",30.24,"WC-00033","Camera Module","2025-09-08",900,76.21,"Repaired","Cracked/damaged",203
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"OLED Display","OLD","Foxlink Corp",54.22,"WC-00033","Camera Module","2025-09-08",900,76.21,"Repaired","Cracked/damaged",204
"PHN-ORB-0028","Orbital","Orbital Nova 5","Smartphone",2021,1181.79,"Logic Board","LB","Delta Electronics",153.18,"WC-00033","Camera Module","2025-09-08",900,76.21,"Repaired","Cracked/damaged",205
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Webcam Module","CAM","Luxshare ICT",5.68,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",206
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Cooling Fan","FAN","Wistron",11.22,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",207
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Keyboard Assembly","KB","Quanta Computer",13.82,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",208
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"RAM Module","RAM","Pegatron",18.67,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",209
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"SSD Storage","SSD","Quanta Computer",107.60,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",210
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Battery","BAT","Luxshare ICT",57.63,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",211
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Display Panel","DSP","Pegatron",103.42,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",212
"LAP-NIM-0004","Nimbus","Nimbus Pro 14","Laptop",2022,1240.71,"Motherboard","MB","Luxshare ICT",72.89,"WC-00034","Motherboard","2025-10-14",886,136.07,"Replaced","Battery drains fast",213
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Webcam Module","CAM","Foxlink Corp",4.69,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",214
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Cooling Fan","FAN","Pegatron",9.22,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",215
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Keyboard Assembly","KB","Delta Electronics",17.36,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",216
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"RAM Module","RAM","Delta Electronics",47.95,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",217
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"SSD Storage","SSD","Delta Electronics",95.12,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",218
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Battery","BAT","Wistron",33.38,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",219
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Display Panel","DSP","Pegatron",88.19,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",220
"LAP-NIM-0012","Nimbus","Nimbus Force 15 Gaming","Laptop",2023,1352.13,"Motherboard","MB","Wistron",181.53,"WC-00035","Battery","2025-05-04",41,76.32,"Replaced","Unresponsive",221
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Webcam Module","CAM","Quanta Computer",3.27,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",222
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Cooling Fan","FAN","Quanta Computer",16.06,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",223
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Keyboard Assembly","KB","Wistron",15.79,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",224
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"RAM Module","RAM","Quanta Computer",55.61,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",225
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"SSD Storage","SSD","Wistron",69.98,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",226
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Battery","BAT","Luxshare ICT",24.39,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",227
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Display Panel","DSP","Quanta Computer",156.86,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",228
"LAP-EMB-0008","Emberline","Emberline Studio 16","Laptop",2022,1581.17,"Motherboard","MB","Wistron",120.82,"WC-00036","Battery","2025-04-20",630,74.41,"Refunded","Cracked/damaged",229
"TAB-ZEN-0005","Zenith","Zenith Canvas 11","Tablet",2021,363.45,"Charging Port","CHG","Quanta Computer",9.75,"WC-00037","Battery","2026-05-10",970,82.26,"Replaced","Overheating",230
"TAB-ZEN-0005","Zenith","Zenith Canvas 11","Tablet",2021,363.45,"Speaker Unit","SPK","Foxlink Corp",3.62,"WC-00037","Battery","2026-05-10",970,82.26,"Replaced","Overheating",231
"TAB-ZEN-0005","Zenith","Zenith Canvas 11","Tablet",2021,363.45,"Battery","BAT","Pegatron",22.31,"WC-00037","Battery","2026-05-10",970,82.26,"Replaced","Overheating",232
"TAB-ZEN-0005","Zenith","Zenith Canvas 11","Tablet",2021,363.45,"Touch Display","TDS","Delta Electronics",42.74,"WC-00037","Battery","2026-05-10",970,82.26,"Replaced","Overheating",233
"TAB-ZEN-0005","Zenith","Zenith Canvas 11","Tablet",2021,363.45,"Logic Board","LB","Pegatron",72.71,"WC-00037","Battery","2026-05-10",970,82.26,"Replaced","Overheating",234
"TAB-VOR-0017","Vortexa","Vortexa Canvas 11","Tablet",2025,861.29,"Charging Port","CHG","Quanta Computer",8.67,"WC-00038","Logic Board","2026-05-08",527,272.07,"Repaired","Battery drains fast",235
"TAB-VOR-0017","Vortexa","Vortexa Canvas 11","Tablet",2025,861.29,"Speaker Unit","SPK","Pegatron",4.02,"WC-00038","Logic Board","2026-05-08",527,272.07,"Repaired","Battery drains fast",236
"TAB-VOR-0017","Vortexa","Vortexa Canvas 11","Tablet",2025,861.29,"Battery","BAT","Foxlink Corp",31.28,"WC-00038","Logic Board","2026-05-08",527,272.07,"Repaired","Battery drains fast",237
